id,click,device_conn_type,C14,C15,C16,C17,C18,C19,C21
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+18,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+18,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,19870,320,50,2271,0,687,48
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,2,15702,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,17037,320,50,1934,2,39,16
1.02E+19,1,0,12004,320,50,1248,2,39,13
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,9478,320,50,906,3,1451,61
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,19016,300,250,2162,2,39,33
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,21674,320,50,2495,2,167,23
1.02E+19,1,0,19772,320,50,2227,0,687,48
1.02E+18,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,3,17163,320,50,1955,3,163,71
1.02E+19,1,0,6558,320,50,571,2,39,32
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,3,17212,320,50,1887,3,39,23
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,6563,320,50,572,2,39,32
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,17914,320,50,2043,2,39,32
1.02E+19,1,0,12000,320,50,1248,2,39,13
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,19771,320,50,2227,0,687,48
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,3,15704,320,50,1722,0,35,79
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,20634,320,50,2374,3,39,23
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,20969,320,50,2372,0,813,46
1.02E+19,1,0,18648,320,50,1092,3,1835,61
1.02E+19,1,0,17653,300,250,1994,2,39,33
1.02E+19,1,0,17877,320,50,2036,3,47,156
1.02E+19,1,3,15699,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,20009,320,50,2283,0,163,95
1.02E+18,1,0,4687,320,50,423,2,39,32
1.02E+19,1,2,20634,320,50,2374,3,39,23
1.02E+18,1,0,19733,320,50,2260,0,171,91
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,2,20366,320,50,2333,0,39,157
1.02E+18,1,0,19665,320,50,2253,2,303,52
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,2,17614,320,50,1993,2,1063,33
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+17,1,0,16920,320,50,1899,0,431,117
1.02E+19,1,0,20355,216,36,2333,0,39,157
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,20355,216,36,2333,0,39,157
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,21683,320,50,2496,3,167,23
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,3,21665,320,50,2493,3,35,117
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,16858,320,50,1887,3,39,23
1.02E+19,1,0,21684,320,50,2496,3,167,23
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+18,1,2,15705,320,50,1722,0,35,79
1.02E+19,1,2,15707,320,50,1722,0,35,79
1.02E+19,1,0,21660,320,50,2446,3,171,156
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,19743,320,50,2264,3,427,61
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20345,300,250,2331,2,39,23
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,19015,300,250,2162,2,39,33
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,19666,300,250,2253,2,303,52
1.02E+19,1,0,12470,320,50,1272,3,303,15
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,2,15701,320,50,1722,0,35,79
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,2,15706,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,9438,320,50,898,3,427,61
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,21300,320,50,2446,3,171,156
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,2,15703,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,0,21683,320,50,2496,3,167,23
1.02E+19,1,3,15699,320,50,1722,0,35,79
1.02E+18,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,16615,320,50,1863,3,39,23
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,19950,320,50,1800,3,167,23
1.02E+19,1,0,17914,320,50,2043,2,39,32
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20634,320,50,2374,3,39,23
1.02E+19,1,2,15705,320,50,1722,0,35,79
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,6392,320,50,547,3,47,23
1.02E+18,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,2,18993,320,50,2161,0,35,157
1.02E+19,1,0,21309,320,50,2449,0,163,91
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,20634,320,50,2374,3,39,23
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,6560,320,50,571,2,39,32
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,19870,320,50,2271,0,687,48
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,17081,320,50,1921,3,47,23
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,19666,300,250,2253,2,303,52
1.02E+19,1,0,20508,320,50,2351,3,163,61
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+18,1,0,19741,300,50,2263,3,427,61
1.02E+16,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15908,320,50,1752,3,297,82
1.02E+18,1,0,20077,300,50,2292,0,559,70
1.02E+19,1,0,20508,320,50,2351,3,163,61
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,6557,320,50,571,2,39,32
1.02E+17,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,19771,320,50,2227,0,687,48
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20345,300,250,2331,2,39,23
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,2,18993,320,50,2161,0,35,157
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,19665,320,50,2253,2,303,52
1.02E+18,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,2,15706,320,50,1722,0,35,79
1.02E+19,1,0,20751,320,50,1895,0,681,101
1.02E+18,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,17914,320,50,2043,2,39,32
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+18,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,21612,320,50,2481,3,297,61
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+18,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,3,21665,320,50,2493,3,35,117
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20363,216,36,2333,0,39,157
1.02E+19,1,2,18091,320,50,2060,3,39,23
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,20634,320,50,2374,3,39,23
1.02E+19,1,0,19743,320,50,2264,3,427,61
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,19950,320,50,1800,3,167,23
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+18,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,17653,300,250,1994,2,39,33
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,20508,320,50,2351,3,163,61
1.02E+18,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20984,320,50,2371,0,551,46
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,2,15705,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20751,320,50,1895,0,681,101
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,17037,320,50,1934,2,39,16
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,19665,320,50,2253,2,303,52
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,19772,320,50,2227,0,687,48
1.02E+19,1,0,21660,320,50,2446,3,171,156
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,16920,320,50,1899,0,431,117
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20007,320,50,2283,0,163,95
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+18,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20633,320,50,2374,3,39,23
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20980,320,50,2371,0,551,46
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,18856,320,50,1882,3,35,13
1.02E+18,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,19016,300,250,2162,2,39,33
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,17586,320,50,1991,2,39,33
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,19743,320,50,2264,3,427,61
1.02E+19,1,0,4687,320,50,423,2,39,32
1.02E+19,1,0,20634,320,50,2374,3,39,23
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+18,1,2,15702,320,50,1722,0,35,79
1.02E+19,1,0,21189,320,50,2424,1,161,71
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,20365,300,250,2333,0,39,157
1.02E+19,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,19015,300,250,2162,2,39,33
1.02E+19,1,0,19666,300,250,2253,2,303,52
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,17653,300,250,1994,2,39,33
1.02E+19,1,0,4687,320,50,423,2,39,32
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,20508,320,50,2351,3,163,61
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,3,15705,320,50,1722,0,35,79
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,2,15699,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,21234,320,50,2434,3,163,61
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,20980,320,50,2371,0,551,46
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,2,15706,320,50,1722,0,35,79
1.02E+18,1,0,15704,320,50,1722,0,35,79
1.02E+18,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+17,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,20153,320,50,2307,3,163,61
1.02E+18,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,2,380,320,50,112,3,1319,15
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,2,15699,320,50,1722,0,35,79
1.02E+19,1,0,20390,300,250,2339,3,39,23
1.02E+19,1,0,21661,320,50,2446,3,171,156
1.02E+19,1,0,6563,320,50,572,2,39,32
1.02E+19,1,0,20966,320,50,2372,0,813,46
1.02E+19,1,0,20633,320,50,2374,3,39,23
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,2,16615,320,50,1863,3,39,23
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,2,15706,320,50,1722,0,35,79
1.02E+19,1,0,19016,300,250,2162,2,39,33
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,19772,320,50,2227,0,687,48
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+18,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20633,320,50,2374,3,39,23
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,17239,320,50,1973,3,39,23
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,20382,320,50,1740,3,943,100
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,17747,320,50,1974,2,39,33
1.02E+18,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,17893,320,50,2039,2,39,32
1.02E+19,1,0,19870,320,50,2271,0,687,48
1.02E+19,1,0,20970,320,50,2372,0,813,46
1.02E+19,1,0,12000,320,50,1248,2,39,13
1.02E+19,1,0,16071,320,50,1784,2,175,95
1.02E+17,1,0,15707,320,50,1722,0,35,79
1.02E+18,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,3,15707,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,18934,320,50,1926,2,39,13
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,18316,320,50,2083,0,169,111
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,16920,320,50,1899,0,431,117
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,19743,320,50,2264,3,427,61
1.02E+18,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20093,300,250,2295,2,35,23
1.02E+19,1,0,20634,320,50,2374,3,39,23
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20153,320,50,2307,3,163,61
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,20632,320,50,2374,3,39,23
1.02E+19,1,0,20966,320,50,2372,0,813,46
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+18,1,0,20153,320,50,2307,3,163,61
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,4687,320,50,423,2,39,32
1.02E+18,1,2,15703,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,20312,320,50,1780,0,1711,48
1.02E+19,1,2,15706,320,50,1722,0,35,79
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,0,17037,320,50,1934,2,39,16
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,17747,320,50,1974,2,39,33
1.02E+19,1,0,19771,320,50,2227,0,687,48
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+18,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,17753,320,50,1993,2,1063,33
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,19950,320,50,1800,3,167,23
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,2,20635,300,250,2374,3,39,23
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,2,18993,320,50,2161,0,35,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,2,4407,320,50,394,2,423,15
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,20004,300,50,2283,0,163,95
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+18,1,2,15708,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,18945,320,50,2153,3,427,61
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,2,15699,320,50,1722,0,35,79
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,19870,320,50,2271,0,687,48
1.02E+19,1,0,16920,320,50,1899,0,431,117
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,2,15006,320,50,1637,0,161,91
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+18,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,17747,320,50,1974,2,39,33
1.02E+18,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+18,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,2,15707,320,50,1722,0,35,79
1.02E+18,1,0,19665,320,50,2253,2,303,52
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,6393,320,50,547,3,47,23
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,15707,320,50,1722,0,35,79
