vocabulary,,voc_cmt,idx,similarity,pt,node_name,node_code
太阳能发电电池板,,7,36,0.964325252,36,太阳能电池板,36010307
太阳能电池板及部件,,2,36,0.963896827,36,太阳能电池板,36010307
太阳能电池板产品,,2,36,0.963831996,36,太阳能电池板,36010307
太阳能电池板的组装,,4,36,0.963680851,36,太阳能电池板,36010307
太阳能电池板生产,,32,36,0.963607412,36,太阳能电池板,36010307
太阳能电池板的制作,,1,36,0.962923371,36,太阳能电池板,36010307
太阳能电池板系列,,2,36,0.962640859,36,太阳能电池板,36010307
太阳能电池板配件,,5,36,0.962527061,36,太阳能电池板,36010307
太阳能电池片及太阳能板,,1,36,0.962117874,36,太阳能电池板,36010307
太阳能电池片和电池板,,4,36,0.961555435,36,太阳能电池板,36010307
太阳能电池板发电,,2,36,0.960524578,36,太阳能电池板,36010307
太阳能电池板的开发,,3,36,0.960407696,36,太阳能电池板,36010307
太阳能电池板相关配件,,1,36,0.959925542,36,太阳能电池板,36010307
太阳能电池板的制造,,15,36,0.959779019,36,太阳能电池板,36010307
太阳能电池板组装,,66,36,0.959466929,36,太阳能电池板,36010307
太阳能薄膜电池板,,14,36,0.958676205,36,太阳能电池板,36010307
光电太阳能电池板,,4,36,0.95862491,36,太阳能电池板,36010307
太阳能电池板技术,,1,36,0.958587557,36,太阳能电池板,36010307
太阳电池板及组件,,1,36,0.958432841,36,太阳能电池板,36010307
太阳能电池及电板,,1,36,0.956634913,36,太阳能电池板,36010307
太阳能电池板的科技运用,,4,36,0.955419462,36,太阳能电池板,36010307
太阳能池板,,1,36,0.955187265,36,太阳能电池板,36010307
太阳能电池板工程,,1,36,0.954994977,36,太阳能电池板,36010307
太阳能电池基板,,1,36,0.954811221,36,太阳能电池板,36010307
工厂太阳能电池板,,1,36,0.954511686,36,太阳能电池板,36010307
太阳能电池板及配件的设计,,2,36,0.954250668,36,太阳能电池板,36010307
太阳能电池板及组件,,52,36,0.95413588,36,太阳能电池板,36010307
太阳能电池板及相关配件,,2,36,0.954114024,36,太阳能电池板,36010307
太阳能电池板的研发,,21,36,0.953584814,36,太阳能电池板,36010307
生产太阳能电池板,,4,36,0.95304124,36,太阳能电池板,36010307
太阳能电池板加工,,8,36,0.952890718,36,太阳能电池板,36010307
太阳能电池板订制,,1,36,0.952710614,36,太阳能电池板,36010307
太阳能电池板及相关组件,,2,36,0.952691191,36,太阳能电池板,36010307
新能源太阳能板及电池,,1,36,0.952143112,36,太阳能电池板,36010307
太阳能电池块,,1,36,0.951858629,36,太阳能电池板,36010307
从事太阳能电池板,,1,36,0.95150536,36,太阳能电池板,36010307
太阳能电池板及配件,,45,36,0.951244812,36,太阳能电池板,36010307
太阳能电池板的生产,,7,36,0.951169596,36,太阳能电池板,36010307
太阳能电池板销售,,121,36,0.951166107,36,太阳能电池板,36010307
节能玻璃及深加工特种玻璃,,1,37,0.954236882,36,节能特种玻璃,36010308
节能中空玻璃及特种玻璃制品的研发,,2,37,0.94218945,36,节能特种玻璃,36010308
节能玻璃制品的研发,,1,37,0.938640287,36,节能特种玻璃,36010308
特种建筑玻璃,,3,37,0.937393027,36,节能特种玻璃,36010308
销售环保节能型的特种玻璃和高档环保型装饰装修材料,,1,37,0.937316413,36,节能特种玻璃,36010308
建筑特种玻璃,,1,37,0.936994131,36,节能特种玻璃,36010308
节能玻璃的制作,,2,37,0.9363462,36,节能特种玻璃,36010308
节能玻璃研发,,20,37,0.936299852,36,节能特种玻璃,36010308
建筑节能玻璃的研发,,1,37,0.935448939,36,节能特种玻璃,36010308
节能玻璃制品的运用,,1,37,0.935327234,36,节能特种玻璃,36010308
建筑节能玻璃研发,,1,37,0.935110711,36,节能特种玻璃,36010308
节能玻璃,,194,37,0.934904188,36,节能特种玻璃,36010308
节能玻璃产品,,3,37,0.934027344,36,节能特种玻璃,36010308
节能玻璃的研发,,16,37,0.933875444,36,节能特种玻璃,36010308
节能建筑玻璃,,1,37,0.933815138,36,节能特种玻璃,36010308
节能玻璃材料,,1,37,0.931985957,36,节能特种玻璃,36010308
特种建筑装饰玻璃,,1,37,0.931965133,36,节能特种玻璃,36010308
节能玻璃材料的研发,,1,37,0.931810408,36,节能特种玻璃,36010308
节能玻璃制品,,12,37,0.931687646,36,节能特种玻璃,36010308
建筑节能玻璃,,15,37,0.931456354,36,节能特种玻璃,36010308
建筑用特种玻璃,,2,37,0.931248182,36,节能特种玻璃,36010308
建筑用节能玻璃,,1,37,0.930697074,36,节能特种玻璃,36010308
节能玻璃的制造,,1,37,0.930646501,36,节能特种玻璃,36010308
特种玻璃,,728,37,0.930222849,36,节能特种玻璃,36010308
节能建筑用玻璃,,1,37,0.929896444,36,节能特种玻璃,36010308
工业节能玻璃,,1,37,0.929789649,36,节能特种玻璃,36010308
节能玻璃制品的生产,,1,37,0.92941067,36,节能特种玻璃,36010308
新型特种玻璃,,1,37,0.929359204,36,节能特种玻璃,36010308
各类节能玻璃研发,,1,37,0.92910961,36,节能特种玻璃,36010308
节能玻璃的生产,,2,37,0.929039324,36,节能特种玻璃,36010308
建筑节能玻璃制品研发,,1,37,0.928412894,36,节能特种玻璃,36010308
玻璃节能产品的研发,,1,37,0.928293807,36,节能特种玻璃,36010308
节能玻璃设计,,1,37,0.928062224,36,节能特种玻璃,36010308
节能玻璃及其制品的生产,,1,37,0.927470252,36,节能特种玻璃,36010308
特型玻璃,,1,37,0.927172435,36,节能特种玻璃,36010308
节能玻璃的研究,,1,37,0.927038488,36,节能特种玻璃,36010308
节能玻璃制品科技研发,,1,37,0.926757639,36,节能特种玻璃,36010308
玻璃节能产品,,1,37,0.925385946,36,节能特种玻璃,36010308
特型玻璃施工,,1,37,0.924742563,36,节能特种玻璃,36010308
特种玻璃等,,1,37,0.924520762,36,节能特种玻璃,36010308
玻璃节能处理,,1,37,0.9242622,36,节能特种玻璃,36010308
节能玻璃制品生产,,1,37,0.923819432,36,节能特种玻璃,36010308
玻璃及节能玻璃,,1,37,0.923557458,36,节能特种玻璃,36010308
节能玻璃制造,,3,37,0.923187078,36,节能特种玻璃,36010308
特殊玻璃,,5,37,0.923019782,36,节能特种玻璃,36010308
特能玻璃,,1,37,0.922604275,36,节能特种玻璃,36010308
建筑节能玻璃制品,,2,37,0.922222234,36,节能特种玻璃,36010308
节能玻璃钢制品,,6,37,0.922079192,36,节能特种玻璃,36010308
节能玻璃生产,,8,37,0.921883355,36,节能特种玻璃,36010308
灯用特种玻璃,,1,37,0.921678862,36,节能特种玻璃,36010308
相变储能材料,,16,38,1,36,相变储能材料,36010309
相变储存材料,,2,38,0.982387486,36,相变储能材料,36010309
相变储热材料,,3,38,0.980121981,36,相变储能材料,36010309
相变储能材料的研发,,3,38,0.956235089,36,相变储能材料,36010309
相变储能材料及装置的研发,,1,38,0.955077516,36,相变储能材料,36010309
相变储能材料研发,,2,38,0.953968087,36,相变储能材料,36010309
相变储能材料的生产,,1,38,0.952390147,36,相变储能材料,36010309
新型相变储能材料,,1,38,0.951178403,36,相变储能材料,36010309
相变储能材料及制品的研发,,1,38,0.95066244,36,相变储能材料,36010309
相变储能产品,,3,38,0.950551525,36,相变储能材料,36010309
相变储能建筑材料,,1,38,0.949781208,36,相变储能材料,36010309
相变储能设备,,8,38,0.949100165,36,相变储能材料,36010309
储能材料,,94,38,0.945444325,36,相变储能材料,36010309
相变储能材料及配件研发,,1,38,0.944427251,36,相变储能材料,36010309
新型相变储能材料的研发,,2,38,0.941165428,36,相变储能材料,36010309
相变储能系统,,2,38,0.93942448,36,相变储能材料,36010309
相变储能材料技术研发,,2,38,0.933604624,36,相变储能材料,36010309
新型储能材料,,16,38,0.929821764,36,相变储能材料,36010309
储能相关材料,,1,38,0.929513449,36,相变储能材料,36010309
相变储热设备,,6,38,0.92757877,36,相变储能材料,36010309
相变储能材料和相变储能产品及器件开发,,1,38,0.919827242,36,相变储能材料,36010309
储能系统以及相关的材料,,6,38,0.919418185,36,相变储能材料,36010309
储能材料及相关器件,,2,38,0.919333569,36,相变储能材料,36010309
新型储能材料及应用产品,,1,38,0.917612172,36,相变储能材料,36010309
新型储能材料及产品,,1,38,0.916910168,36,相变储能材料,36010309
储能装置材料,,1,38,0.915637392,36,相变储能材料,36010309
相变储能节能材料,,1,38,0.915561741,36,相变储能材料,36010309
储能材料及制品,,1,38,0.915290039,36,相变储能材料,36010309
新型储能元器件及相关材料,,2,38,0.91483093,36,相变储能材料,36010309
储能材料及设备,,1,38,0.91471236,36,相变储能材料,36010309
储能材料及产品,,6,38,0.914543942,36,相变储能材料,36010309
新型储能元器件及材料,,1,38,0.914053417,36,相变储能材料,36010309
储能材料及产品应用,,1,38,0.9138314,36,相变储能材料,36010309
储能材料及元件,,1,38,0.913771878,36,相变储能材料,36010309
储能材料及元器件,,1,38,0.913024989,36,相变储能材料,36010309
相变储能设备的设计,,1,38,0.912631388,36,相变储能材料,36010309
新型储能材料及其应用产品,,13,38,0.912356022,36,相变储能材料,36010309
相变储能技术研发,,2,38,0.912128463,36,相变储能材料,36010309
储能材料及器件,,3,38,0.911926257,36,相变储能材料,36010309
新能源储能材料,,6,38,0.911684536,36,相变储能材料,36010309
相变储热设备研发,,1,38,0.910258314,36,相变储能材料,36010309
储能产品及新能源相关材料,,1,38,0.910102275,36,相变储能材料,36010309
电容器储能材料制造,,1,38,0.908678276,36,相变储能材料,36010309
相变储能装备的生产,,1,38,0.908452479,36,相变储能材料,36010309
储能元器件及材料,,1,38,0.908205889,36,相变储能材料,36010309
数码储存材料,,1,38,0.908006718,36,相变储能材料,36010309
储能材料与设备,,1,38,0.907694608,36,相变储能材料,36010309
新型储能材料的研发,,1,38,0.907174913,36,相变储能材料,36010309
电能储能材料,,2,38,0.906715092,36,相变储能材料,36010309
储能材料和相关元器件,,2,38,0.905998437,36,相变储能材料,36010309
节能塑料制品,,1,39,1,36,节能塑料制品,36010310
塑料制品及节能电器的制造,,1,39,0.964308628,36,节能塑料制品,36010310
塑料节能材料,,1,39,0.96222634,36,节能塑料制品,36010310
节能产品及塑料制品,,2,39,0.960768015,36,节能塑料制品,36010310
节能塑料机械设备,,1,39,0.960284349,36,节能塑料制品,36010310
新型节能塑化材料,,1,39,0.957611927,36,节能塑料制品,36010310
环保节能塑料制品,,1,39,0.956611089,36,节能塑料制品,36010310
节能塑胶机械,,1,39,0.949827872,36,节能塑料制品,36010310
塑料节能条,,1,39,0.942854622,36,节能塑料制品,36010310
节水塑料管材,,2,39,0.941351305,36,节能塑料制品,36010310
节水塑材生产及销售,,1,39,0.941022019,36,节能塑料制品,36010310
节能环保塑料产品,,1,39,0.940276324,36,节能塑料制品,36010310
节能塑料管材,,2,39,0.937817834,36,节能塑料制品,36010310
塑钢节能工程,,1,39,0.936576399,36,节能塑料制品,36010310
塑料节水管材,,1,39,0.933290469,36,节能塑料制品,36010310
塑料制品环保节能材料销售,,1,39,0.933227228,36,节能塑料制品,36010310
塑料节水管件,,4,39,0.93309918,36,节能塑料制品,36010310
节水设备塑料管件,,1,39,0.931409035,36,节能塑料制品,36010310
节水设备塑料管材,,6,39,0.931106636,36,节能塑料制品,36010310
自动化节能塑料机械,,1,39,0.927372842,36,节能塑料制品,36010310
节水塑料制品,,1,39,0.925887006,36,节能塑料制品,36010310
环保节能型塑料加工,,1,39,0.925603767,36,节能塑料制品,36010310
塑钢节能工程施工,,1,39,0.92394047,36,节能塑料制品,36010310
节水设备塑料管材销售,,1,39,0.920099652,36,节能塑料制品,36010310
塑料节能附框,,1,39,0.91922679,36,节能塑料制品,36010310
塑料节水器材的生产,,2,39,0.915373902,36,节能塑料制品,36010310
塑料机械节能产品,,2,39,0.915251329,36,节能塑料制品,36010310
塑料制品及环保塑料制品,,1,39,0.913212764,36,节能塑料制品,36010310
新能源塑胶制品,,1,39,0.912943306,36,节能塑料制品,36010310
环保塑料制品制造,,2,39,0.912259771,36,节能塑料制品,36010310
新型塑料制,,1,39,0.911949254,36,节能塑料制品,36010310
节水设备塑料管件管材,,1,39,0.91194467,36,节能塑料制品,36010310
塑料机械节电设备,,2,39,0.911854804,36,节能塑料制品,36010310
装饰塑料制品,,4,39,0.91106033,36,节能塑料制品,36010310
塑料制品及节能材料的批发,,1,39,0.910537768,36,节能塑料制品,36010310
环保型塑料制品,,7,39,0.910420843,36,节能塑料制品,36010310
节水灌溉用塑料制品,,26,39,0.9101727,36,节能塑料制品,36010310
塑料机械节电器,,2,39,0.909918693,36,节能塑料制品,36010310
新塑料制品,,1,39,0.909869898,36,节能塑料制品,36010310
环保塑料制品加工,,2,39,0.909689608,36,节能塑料制品,36010310
新型塑料制品,,50,39,0.909537584,36,节能塑料制品,36010310
塑料节水器材,,7,39,0.909518083,36,节能塑料制品,36010310
塑胶五金制品节能设备的销售,,1,39,0.909395286,36,节能塑料制品,36010310
环保型塑料制品的生产销售,,1,39,0.908976506,36,节能塑料制品,36010310
节能环保塑料,,1,39,0.908840481,36,节能塑料制品,36010310
节日塑胶制品,,2,39,0.908625976,36,节能塑料制品,36010310
环保塑料制品,,117,39,0.908530953,36,节能塑料制品,36010310
新型塑料制品生产销售,,1,39,0.90834854,36,节能塑料制品,36010310
新型塑料制品的销售,,2,39,0.907999811,36,节能塑料制品,36010310
新型塑胶制品的制造,,1,39,0.90786926,36,节能塑料制品,36010310
节能通用设备,,6,40,1,36,节能通用设备,36020101
通用节能设备,,3,40,0.979491908,36,节能通用设备,36020101
节能通用设备的制造,,1,40,0.969246847,36,节能通用设备,36020101
节能通用设备及配件,,1,40,0.95809974,36,节能通用设备,36020101
通用节能设备及配套产品,,2,40,0.954772197,36,节能通用设备,36020101
通用节能设备的销售,,1,40,0.942890939,36,节能通用设备,36020101
通用设备节能工程施工,,1,40,0.942728803,36,节能通用设备,36020101
节能通用机械设备,,1,40,0.938700021,36,节能通用设备,36020101
节能节电通用设备,,1,40,0.938451923,36,节能通用设备,36020101
通用机械节能设备,,1,40,0.934382829,36,节能通用设备,36020101
通用节电设备,,3,40,0.934057769,36,节能通用设备,36020101
节能节电通用设备及其零部件,,1,40,0.932045158,36,节能通用设备,36020101
环保节能通用设备,,1,40,0.924430515,36,节能通用设备,36020101
节能设备及通讯器材,,1,40,0.913694155,36,节能通用设备,36020101
节能通用机械设备及配件,,2,40,0.907725981,36,节能通用设备,36020101
节能通用设备的批发,,1,40,0.9044319,36,节能通用设备,36020101
节能设备及其他通用配件的生产,,1,40,0.903499983,36,节能通用设备,36020101
暧通节能设备,,1,40,0.90205394,36,节能通用设备,36020101
通用机械设备及节能设备制造,,2,40,0.901567633,36,节能通用设备,36020101
高效节能通用设备,,7,40,0.900095826,36,节能通用设备,36020101
节能通用设备安装,,1,40,0.895854197,36,节能通用设备,36020101
高效节能通用设备制造,,5,40,0.894164094,36,节能通用设备,36020101
通信基站机房节能设备,,5,40,0.891004276,36,节能通用设备,36020101
自动化节能通用设备的研制,,1,40,0.883913816,36,节能通用设备,36020101
节能通用机电设备配件,,1,40,0.880143378,36,节能通用设备,36020101
高效节能通用设备销售,,1,40,0.879746033,36,节能通用设备,36020101
节能设备及通讯器材批发零售,,1,40,0.878247958,36,节能通用设备,36020101
通用机械节能环保设备,,1,40,0.874531577,36,节能通用设备,36020101
加工通风节能设备,,1,40,0.87098863,36,节能通用设备,36020101
通用电气及节能设备,,1,40,0.869706817,36,节能通用设备,36020101
